Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
61	29	Male	Right	A	11/09/2017	10:37:53	1	Prova	produce	prode	4	1738	2
61	29	Male	Right	A	11/09/2017	10:37:53	2	Prova	ricordo	rico	4	1026	1
61	29	Male	Right	A	11/09/2017	10:37:53	3	Prova	ribelle	ribes	4	709	1
61	29	Male	Right	A	11/09/2017	10:37:53	4	Prova	prostata	prosta	4	1000	1
61	29	Male	Right	A	11/09/2017	10:37:53	5	Prova	dedotto	potto	4	826	1
61	29	Male	Right	A	11/09/2017	10:37:53	6	Prova2	prelato	lato	4	930	2
61	29	Male	Right	A	11/09/2017	10:37:53	7	Prova2	ripiano	piano	4	619	2
61	29	Male	Right	A	11/09/2017	10:37:53	8	Prova2	prefitto	fitto	4	975	2
61	29	Male	Right	A	11/09/2017	10:37:53	9	Prova2	distratto	abbo	4	597	1
61	29	Male	Right	A	11/09/2017	10:37:53	1	Warmup	rituale	pigiama	5	617	2
61	29	Male	Right	A	11/09/2017	10:37:53	2	Warmup	globale	glole	5	642	1
61	29	Male	Right	A	11/09/2017	10:37:53	3	Warmup	operaio	opera	5	460	2
61	29	Male	Right	A	11/09/2017	10:37:53	4	Warmup	privato	spugo	5	610	1
61	29	Male	Right	A	11/09/2017	10:37:53	5	Warmup	pugnal	pugn	5	679	1
61	29	Male	Right	A	11/09/2017	10:37:53	1	TrialPrimaParte	caviale	cavia	1	546	2
61	29	Male	Right	A	11/09/2017	10:37:53	2	TrialPrimaParte	canguro	canu	2	513	1
61	29	Male	Right	A	11/09/2017	10:37:53	3	TrialPrimaParte	bilico	bile	1	805	2
61	29	Male	Right	A	11/09/2017	10:37:53	4	TrialPrimaParte	cardiaco	lenza	0	1022	1
61	29	Male	Right	A	11/09/2017	10:37:53	5	TrialPrimaParte	rimessa	frago	2	918	1
61	29	Male	Right	A	11/09/2017	10:37:53	6	TrialPrimaParte	variabile	campana	0	560	2
61	29	Male	Right	A	11/09/2017	10:37:53	7	TrialPrimaParte	travaglio	corda	0	488	2
61	29	Male	Right	A	11/09/2017	10:37:53	8	TrialPrimaParte	quotato	stefo	2	579	1
61	29	Male	Right	A	11/09/2017	10:37:53	9	TrialPrimaParte	lamento	lama	1	714	2
61	29	Male	Right	A	11/09/2017	10:37:53	10	TrialPrimaParte	fucile	fuli	2	611	1
61	29	Male	Right	A	11/09/2017	10:37:53	11	TrialPrimaParte	lettiga	elgi	2	571	1
61	29	Male	Right	A	11/09/2017	10:37:53	12	TrialPrimaParte	reticolo	relo	2	921	1
61	29	Male	Right	A	11/09/2017	10:37:53	13	TrialPrimaParte	cortile	girto	2	598	1
61	29	Male	Right	A	11/09/2017	10:37:53	14	TrialPrimaParte	piazzista	piaca	2	682	1
61	29	Male	Right	A	11/09/2017	10:37:53	15	TrialPrimaParte	serpente	sepre	2	794	1
61	29	Male	Right	A	11/09/2017	10:37:53	16	TrialPrimaParte	bisonte	bise	2	803	1
61	29	Male	Right	A	11/09/2017	10:37:53	17	TrialPrimaParte	veliero	vello	1	700	1
61	29	Male	Right	A	11/09/2017	10:37:53	18	TrialPrimaParte	cifratura	gelpi	2	569	1
61	29	Male	Right	A	11/09/2017	10:37:53	19	TrialPrimaParte	pallore	fisma	2	484	1
61	29	Male	Right	A	11/09/2017	10:37:53	20	TrialPrimaParte	eleganza	strada	0	676	2
61	29	Male	Right	A	11/09/2017	10:37:53	21	TrialPrimaParte	sanitario	sano	1	728	2
61	29	Male	Right	A	11/09/2017	10:37:53	22	TrialPrimaParte	marinara	mada	2	578	1
61	29	Male	Right	A	11/09/2017	10:37:53	23	TrialPrimaParte	cioccolato	testa	0	565	2
61	29	Male	Right	A	11/09/2017	10:37:53	24	TrialPrimaParte	bombola	mazza	0	630	2
61	29	Male	Right	A	11/09/2017	10:37:53	25	TrialPrimaParte	cantiere	cantio	2	644	1
61	29	Male	Right	A	11/09/2017	10:37:53	26	TrialPrimaParte	ciarpame	frusta	0	654	2
61	29	Male	Right	A	11/09/2017	10:37:53	27	TrialPrimaParte	paniere	pana	2	557	2
61	29	Male	Right	A	11/09/2017	10:37:53	28	TrialPrimaParte	corpuscolo	lopesta	2	1505	1
61	29	Male	Right	A	11/09/2017	10:37:53	29	TrialPrimaParte	petroliera	pensione	0	643	2
61	29	Male	Right	A	11/09/2017	10:37:53	30	TrialPrimaParte	oneroso	oneso	2	817	1
61	29	Male	Right	A	11/09/2017	10:37:53	31	TrialPrimaParte	carotaggio	delfino	0	817	2
61	29	Male	Right	A	11/09/2017	10:37:53	32	TrialPrimaParte	malanno	tinbe	2	575	1
61	29	Male	Right	A	11/09/2017	10:37:53	33	TrialPrimaParte	castigo	nalo	2	785	1
