Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
25	27	Female	Right	A	15/11/2016	15:57:33	1	Prova	produce	prode	4	1,5277	0
25	27	Female	Right	A	15/11/2016	15:57:33	2	Prova	ricordo	rico	4	1,5277	0
25	27	Female	Right	A	15/11/2016	15:57:33	3	Prova	ribelle	ribes	4	745476	2
25	27	Female	Right	A	15/11/2016	15:57:33	4	Prova	prostata	prosta	4	1447	2
25	27	Female	Right	A	15/11/2016	15:57:33	5	Prova	dedotto	potto	4	795	1
25	27	Female	Right	A	15/11/2016	15:57:33	6	Prova2	prelato	lato	4	846	2
25	27	Female	Right	A	15/11/2016	15:57:33	7	Prova2	ripiano	piano	4	538	2
25	27	Female	Right	A	15/11/2016	15:57:33	8	Prova2	prefitto	fitto	4	836	2
25	27	Female	Right	A	15/11/2016	15:57:33	9	Prova2	distratto	abbo	4	682	1
25	27	Female	Right	A	15/11/2016	15:57:33	1	Warmup	rituale	pigiama	5	615	2
25	27	Female	Right	A	15/11/2016	15:57:33	2	Warmup	globale	glole	5	627	1
25	27	Female	Right	A	15/11/2016	15:57:33	3	Warmup	operaio	opera	5	559	2
25	27	Female	Right	A	15/11/2016	15:57:33	4	Warmup	privato	spugo	5	605	1
25	27	Female	Right	A	15/11/2016	15:57:33	5	Warmup	pugnal	pugn	5	798	1
25	27	Female	Right	A	15/11/2016	15:57:33	1	TrialPrimaParte	stivale	stiva	1	859	2
25	27	Female	Right	A	15/11/2016	15:57:33	2	TrialPrimaParte	falcata	falco	1	558	2
25	27	Female	Right	A	15/11/2016	15:57:33	3	TrialPrimaParte	piccionaia	tatoli	2	595	1
25	27	Female	Right	A	15/11/2016	15:57:33	4	TrialPrimaParte	corpuscolo	lopesta	2	629	1
25	27	Female	Right	A	15/11/2016	15:57:33	5	TrialPrimaParte	istinto	albero	0	547	2
25	27	Female	Right	A	15/11/2016	15:57:33	6	TrialPrimaParte	granchio	putre	2	619	1
25	27	Female	Right	A	15/11/2016	15:57:33	7	TrialPrimaParte	schiave	mitte	2	739	1
25	27	Female	Right	A	15/11/2016	15:57:33	8	TrialPrimaParte	dogana	doga	1	584	2
25	27	Female	Right	A	15/11/2016	15:57:33	9	TrialPrimaParte	tattico	tatto	1	543	2
25	27	Female	Right	A	15/11/2016	15:57:33	10	TrialPrimaParte	attore	atto	1	542	2
25	27	Female	Right	A	15/11/2016	15:57:33	11	TrialPrimaParte	solamente	solpio	2	630	1
25	27	Female	Right	A	15/11/2016	15:57:33	12	TrialPrimaParte	congresso	cosso	2	806	1
25	27	Female	Right	A	15/11/2016	15:57:33	13	TrialPrimaParte	copioso	copoi	2	646	1
25	27	Female	Right	A	15/11/2016	15:57:33	14	TrialPrimaParte	vinile	vino	1	427	2
25	27	Female	Right	A	15/11/2016	15:57:33	15	TrialPrimaParte	volubile	serena	0	481	2
25	27	Female	Right	A	15/11/2016	15:57:33	16	TrialPrimaParte	minerale	banca	0	432	2
25	27	Female	Right	A	15/11/2016	15:57:33	17	TrialPrimaParte	sciame	scia	1	463	2
25	27	Female	Right	A	15/11/2016	15:57:33	18	TrialPrimaParte	fornace	forvai	2	625	1
25	27	Female	Right	A	15/11/2016	15:57:33	19	TrialPrimaParte	italiano	itago	2	634	1
25	27	Female	Right	A	15/11/2016	15:57:33	20	TrialPrimaParte	dosaggio	dose	1	577	2
25	27	Female	Right	A	15/11/2016	15:57:33	21	TrialPrimaParte	pollame	pollo	1	491	2
25	27	Female	Right	A	15/11/2016	15:57:33	22	TrialPrimaParte	ostaggio	oste	1	440	2
25	27	Female	Right	A	15/11/2016	15:57:33	23	TrialPrimaParte	vetrata	vetro	1	489	2
25	27	Female	Right	A	15/11/2016	15:57:33	24	TrialPrimaParte	naturale	occhio	0	420	2
25	27	Female	Right	A	15/11/2016	15:57:33	25	TrialPrimaParte	veneziana	gibupre	2	595	1
25	27	Female	Right	A	15/11/2016	15:57:33	26	TrialPrimaParte	pittura	pignu	2	527	1
25	27	Female	Right	A	15/11/2016	15:57:33	27	TrialPrimaParte	amoroso	pammo	2	416	2
25	27	Female	Right	A	15/11/2016	15:57:33	28	TrialPrimaParte	amaranto	aranto	2	650	1
25	27	Female	Right	A	15/11/2016	15:57:33	29	TrialPrimaParte	sventurato	gesta	0	512	2
25	27	Female	Right	A	15/11/2016	15:57:33	30	TrialPrimaParte	giuridica	sappeta	2	816	1
25	27	Female	Right	A	15/11/2016	15:57:33	31	TrialPrimaParte	erboso	erba	1	453	2
25	27	Female	Right	A	15/11/2016	15:57:33	32	TrialPrimaParte	paparazzo	pazo	2	510	1
25	27	Female	Right	A	15/11/2016	15:57:33	33	TrialPrimaParte	fienile	fieno	1	514	2
25	27	Female	Right	A	15/11/2016	15:57:33	34	TrialPrimaParte	clausura	inome	2	539	1
25	27	Female	Right	A	15/11/2016	15:57:33	35	TrialPrimaParte	comunista	coscia	0	416	2
25	27	Female	Right	A	15/11/2016	15:57:33	36	TrialPrimaParte	obbrobrio	obbro	2	640	1
25	27	Female	Right	A	15/11/2016	15:57:33	37	TrialPrimaParte	scambista	gettone	0	437	2
25	27	Female	Right	A	15/11/2016	15:57:33	38	TrialPrimaParte	oneroso	oneso	2	527	2
25	27	Female	Right	A	15/11/2016	15:57:33	39	TrialPrimaParte	cascata	fasso	2	802	1
25	27	Female	Right	A	15/11/2016	15:57:33	40	TrialPrimaParte	dolomiti	sasta	2	692	1
25	27	Female	Right	A	15/11/2016	15:57:33	41	TrialPrimaParte	fossile	fosso	1	589	2
25	27	Female	Right	A	15/11/2016	15:57:33	42	TrialPrimaParte	ciarpame	frusta	0	534	2
