Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
17	20	Female	Right	A	15/11/2016	13:06:41	1	Prova	produce	prode	4	115153	2
17	20	Female	Right	A	15/11/2016	13:06:41	2	Prova	ricordo	rico	4	919	1
17	20	Female	Right	A	15/11/2016	13:06:41	3	Prova	ribelle	ribes	4	908	2
17	20	Female	Right	A	15/11/2016	13:06:41	4	Prova	prostata	prosta	4	736	2
17	20	Female	Right	A	15/11/2016	13:06:41	5	Prova	dedotto	potto	4	879	1
17	20	Female	Right	A	15/11/2016	13:06:41	6	Prova2	prelato	lato	4	682	2
17	20	Female	Right	A	15/11/2016	13:06:41	7	Prova2	ripiano	piano	4	492	2
17	20	Female	Right	A	15/11/2016	13:06:41	8	Prova2	prefitto	fitto	4	699	1
17	20	Female	Right	A	15/11/2016	13:06:41	9	Prova2	distratto	abbo	4	554	1
17	20	Female	Right	A	15/11/2016	13:06:41	1	Warmup	rituale	pigiama	5	552	2
17	20	Female	Right	A	15/11/2016	13:06:41	2	Warmup	globale	glole	5	607	1
17	20	Female	Right	A	15/11/2016	13:06:41	3	Warmup	operaio	opera	5	482	2
17	20	Female	Right	A	15/11/2016	13:06:41	4	Warmup	privato	spugo	5	601	1
17	20	Female	Right	A	15/11/2016	13:06:41	5	Warmup	pugnal	pugn	5	508	1
17	20	Female	Right	A	15/11/2016	13:06:41	1	TrialPrimaParte	naturale	occhio	0	503	2
17	20	Female	Right	A	15/11/2016	13:06:41	2	TrialPrimaParte	avorio	avo	1	599	1
17	20	Female	Right	A	15/11/2016	13:06:41	3	TrialPrimaParte	minerale	banca	0	478	2
17	20	Female	Right	A	15/11/2016	13:06:41	4	TrialPrimaParte	sostegno	trama	0	517	2
17	20	Female	Right	A	15/11/2016	13:06:41	5	TrialPrimaParte	fertile	crema	0	479	2
17	20	Female	Right	A	15/11/2016	13:06:41	6	TrialPrimaParte	bagaglio	baggo	2	591	1
17	20	Female	Right	A	15/11/2016	13:06:41	7	TrialPrimaParte	lettiga	elgi	2	535	1
17	20	Female	Right	A	15/11/2016	13:06:41	8	TrialPrimaParte	setoso	seso	2	609	1
17	20	Female	Right	A	15/11/2016	13:06:41	9	TrialPrimaParte	variabile	campana	0	558	2
17	20	Female	Right	A	15/11/2016	13:06:41	10	TrialPrimaParte	delizioso	macre	2	582	1
17	20	Female	Right	A	15/11/2016	13:06:41	11	TrialPrimaParte	longevo	logne	2	609	1
17	20	Female	Right	A	15/11/2016	13:06:41	12	TrialPrimaParte	coniglio	lasto	2	648	1
17	20	Female	Right	A	15/11/2016	13:06:41	13	TrialPrimaParte	collegio	colide	2	614	1
17	20	Female	Right	A	15/11/2016	13:06:41	14	TrialPrimaParte	obsoleta	congruo	0	749	2
17	20	Female	Right	A	15/11/2016	13:06:41	15	TrialPrimaParte	convento	banda	0	579	2
17	20	Female	Right	A	15/11/2016	13:06:41	16	TrialPrimaParte	lituano	trefi	2	608	1
17	20	Female	Right	A	15/11/2016	13:06:41	17	TrialPrimaParte	pazienza	genero	0	592	2
17	20	Female	Right	A	15/11/2016	13:06:41	18	TrialPrimaParte	sbaglio	sbagro	2	673	1
17	20	Female	Right	A	15/11/2016	13:06:41	19	TrialPrimaParte	tattico	tatto	1	567	2
17	20	Female	Right	A	15/11/2016	13:06:41	20	TrialPrimaParte	elegante	elne	2	557	1
17	20	Female	Right	A	15/11/2016	13:06:41	21	TrialPrimaParte	ortaggio	orto	1	510	2
17	20	Female	Right	A	15/11/2016	13:06:41	22	TrialPrimaParte	malta	male	1	754	2
17	20	Female	Right	A	15/11/2016	13:06:41	23	TrialPrimaParte	ditata	dito	1	504	2
17	20	Female	Right	A	15/11/2016	13:06:41	24	TrialPrimaParte	fucile	fuli	2	560	1
17	20	Female	Right	A	15/11/2016	13:06:41	25	TrialPrimaParte	finalista	finava	2	635	1
17	20	Female	Right	A	15/11/2016	13:06:41	26	TrialPrimaParte	istinto	albero	0	545	2
17	20	Female	Right	A	15/11/2016	13:06:41	27	TrialPrimaParte	pompiere	forza	0	572	2
17	20	Female	Right	A	15/11/2016	13:06:41	28	TrialPrimaParte	malanno	tinbe	2	527	1
17	20	Female	Right	A	15/11/2016	13:06:41	29	TrialPrimaParte	terrazzo	pasci	2	715	1
17	20	Female	Right	A	15/11/2016	13:06:41	30	TrialPrimaParte	ravanello	ralvo	2	615	1
17	20	Female	Right	A	15/11/2016	13:06:41	31	TrialPrimaParte	idilliaco	museo	0	584	2
17	20	Female	Right	A	15/11/2016	13:06:41	32	TrialPrimaParte	congresso	cosso	2	552	1
17	20	Female	Right	A	15/11/2016	13:06:41	33	TrialPrimaParte	araldico	liboi	2	528	1
17	20	Female	Right	A	15/11/2016	13:06:41	34	TrialPrimaParte	imprudenza	imuza	2	574	1
17	20	Female	Right	A	15/11/2016	13:06:41	35	TrialPrimaParte	sonaglio	scalo	0	511	2
17	20	Female	Right	A	15/11/2016	13:06:41	36	TrialPrimaParte	fermento	denpo	2	530	1
17	20	Female	Right	A	15/11/2016	13:06:41	37	TrialPrimaParte	lacrima	laci	2	528	1
17	20	Female	Right	A	15/11/2016	13:06:41	38	TrialPrimaParte	veliero	vello	1	642	1
17	20	Female	Right	A	15/11/2016	13:06:41	39	TrialPrimaParte	porcile	fango	0	547	2
17	20	Female	Right	A	15/11/2016	13:06:41	40	TrialPrimaParte	cavallo	cavo	1	484	2
17	20	Female	Right	A	15/11/2016	13:06:41	41	TrialPrimaParte	prematuro	clava	0	525	2
17	20	Female	Right	A	15/11/2016	13:06:41	42	TrialPrimaParte	petroliera	pensione	0	495	2
17	20	Female	Right	A	15/11/2016	13:06:41	43	TrialPrimaParte	manto	mano	1	598	2
17	20	Female	Right	A	15/11/2016	13:06:41	44	TrialPrimaParte	oculista	ocusa	2	496	2
17	20	Female	Right	A	15/11/2016	13:06:41	45	TrialPrimaParte	malato	mato	2	791	1
17	20	Female	Right	A	15/11/2016	13:06:41	46	TrialPrimaParte	cortile	girto	2	806	1
17	20	Female	Right	A	15/11/2016	13:06:41	47	TrialPrimaParte	solamente	solpio	2	626	1
17	20	Female	Right	A	15/11/2016	13:06:41	48	TrialPrimaParte	marinara	mada	2	605	1
17	20	Female	Right	A	15/11/2016	13:06:41	49	TrialPrimaParte	disincanto	disinti	2	779	1
17	20	Female	Right	A	15/11/2016	13:06:41	50	TrialPrimaParte	sutura	vei	2	554	1
17	20	Female	Right	A	15/11/2016	13:06:41	51	TrialPrimaParte	arcata	arco	1	691	2
17	20	Female	Right	A	15/11/2016	13:06:41	52	TrialPrimaParte	canguro	canu	2	597	1
17	20	Female	Right	A	15/11/2016	13:06:41	53	TrialPrimaParte	rapido	sapi	2	561	1
17	20	Female	Right	A	15/11/2016	13:06:41	54	TrialPrimaParte	conato	cono	1	676	2
17	20	Female	Right	A	15/11/2016	13:06:41	55	TrialPrimaParte	comunista	coscia	0	810	2
17	20	Female	Right	A	15/11/2016	13:06:41	56	TrialPrimaParte	fallace	caba	2	761	1
17	20	Female	Right	A	15/11/2016	13:06:41	57	TrialPrimaParte	sciame	scia	1	541	2
17	20	Female	Right	A	15/11/2016	13:06:41	58	TrialPrimaParte	amaranto	aranto	2	618	1
17	20	Female	Right	A	15/11/2016	13:06:41	59	TrialPrimaParte	arazzo	arzo	2	545	2
17	20	Female	Right	A	15/11/2016	13:06:41	60	TrialPrimaParte	compasso	compo	2	784	1
17	20	Female	Right	A	15/11/2016	13:06:41	61	TrialPrimaParte	eleganza	strada	0	743	2
17	20	Female	Right	A	15/11/2016	13:06:41	62	TrialPrimaParte	altezza	alteo	2	664	1
17	20	Female	Right	A	15/11/2016	13:06:41	63	TrialPrimaParte	volubile	serena	0	615	2
17	20	Female	Right	A	15/11/2016	13:06:41	64	TrialPrimaParte	ventricolo	calcio	0	621	2
17	20	Female	Right	A	15/11/2016	13:06:41	65	TrialPrimaParte	cascata	fasso	2	614	1
17	20	Female	Right	A	15/11/2016	13:06:41	66	TrialPrimaParte	sedimento	ballo	0	599	2
17	20	Female	Right	A	15/11/2016	13:06:41	67	TrialPrimaParte	paparazzo	pazo	2	606	1
17	20	Female	Right	A	15/11/2016	13:06:41	68	TrialPrimaParte	compresso	traso	2	580	1
17	20	Female	Right	A	15/11/2016	13:06:41	69	TrialPrimaParte	realmente	reane	2	545	1
17	20	Female	Right	A	15/11/2016	13:06:41	70	TrialPrimaParte	spiaggia	spia	1	616	2
17	20	Female	Right	A	15/11/2016	13:06:41	71	TrialPrimaParte	diamante	legifo	2	576	1
17	20	Female	Right	A	15/11/2016	13:06:41	72	TrialPrimaParte	documento	abito	0	586	2
17	20	Female	Right	A	15/11/2016	13:06:41	73	TrialPrimaParte	nervoso	nervo	1	520	2
17	20	Female	Right	A	15/11/2016	13:06:41	74	TrialPrimaParte	doloso	doso	2	615	1
17	20	Female	Right	A	15/11/2016	13:06:41	75	TrialPrimaParte	lamento	lama	1	569	2
17	20	Female	Right	A	15/11/2016	13:06:41	76	TrialSecondaParte	geloso	gelo	1	642	2
17	20	Female	Right	A	15/11/2016	13:06:41	77	TrialSecondaParte	vetrata	vetro	1	568	2
17	20	Female	Right	A	15/11/2016	13:06:41	78	TrialSecondaParte	lancia	lana	1	493	2
17	20	Female	Right	A	15/11/2016	13:06:41	79	TrialSecondaParte	regista	regia	1	568	2
17	20	Female	Right	A	15/11/2016	13:06:41	80	TrialSecondaParte	pettirosso	petiro	2	551	1
17	20	Female	Right	A	15/11/2016	13:06:41	81	TrialSecondaParte	cartella	cartra	2	668	1
17	20	Female	Right	A	15/11/2016	13:06:41	82	TrialSecondaParte	rimessa	frago	2	596	1
17	20	Female	Right	A	15/11/2016	13:06:41	83	TrialSecondaParte	nitrito	fippo	2	608	1
17	20	Female	Right	A	15/11/2016	13:06:41	84	TrialSecondaParte	castigo	nalo	2	803	1
17	20	Female	Right	A	15/11/2016	13:06:41	85	TrialSecondaParte	ghiandola	fepo	2	560	1
17	20	Female	Right	A	15/11/2016	13:06:41	86	TrialSecondaParte	fruttaiolo	frulore	2	629	1
17	20	Female	Right	A	15/11/2016	13:06:41	87	TrialSecondaParte	cannoniere	tracelgi	2	561	1
17	20	Female	Right	A	15/11/2016	13:06:41	88	TrialSecondaParte	fienile	fieno	1	581	2
17	20	Female	Right	A	15/11/2016	13:06:41	89	TrialSecondaParte	livoroso	birgio	2	845	1
17	20	Female	Right	A	15/11/2016	13:06:41	90	TrialSecondaParte	mattanza	matto	1	676	2
17	20	Female	Right	A	15/11/2016	13:06:41	91	TrialSecondaParte	minerario	benda	0	554	2
17	20	Female	Right	A	15/11/2016	13:06:41	92	TrialSecondaParte	monaco	monna	2	655	1
17	20	Female	Right	A	15/11/2016	13:06:41	93	TrialSecondaParte	piccionaia	tatoli	2	551	1
17	20	Female	Right	A	15/11/2016	13:06:41	94	TrialSecondaParte	collasso	massa	0	503	2
17	20	Female	Right	A	15/11/2016	13:06:41	95	TrialSecondaParte	scagnozzo	scazo	2	556	1
17	20	Female	Right	A	15/11/2016	13:06:41	96	TrialSecondaParte	bisonte	bise	2	813	1
17	20	Female	Right	A	15/11/2016	13:06:41	97	TrialSecondaParte	asmatico	asma	1	579	2
17	20	Female	Right	A	15/11/2016	13:06:41	98	TrialSecondaParte	vituperio	quiete	0	611	2
17	20	Female	Right	A	15/11/2016	13:06:41	99	TrialSecondaParte	sciagurato	busgalti	2	537	1
17	20	Female	Right	A	15/11/2016	13:06:41	100	TrialSecondaParte	spumame	uggia	0	843	2
17	20	Female	Right	A	15/11/2016	13:06:41	101	TrialSecondaParte	stivale	stiva	1	647	2
