Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
17	20	Female	Right	A	15/11/2016	13:22:02	1	Prova	wellness	well	4	75228	2
17	20	Female	Right	A	15/11/2016	13:22:02	2	Prova	homeless	home	4	502	2
17	20	Female	Right	A	15/11/2016	13:22:02	3	Prova	tricky	tricker	4	817	1
17	20	Female	Right	A	15/11/2016	13:22:02	4	Prova	character	char	4	711	1
17	20	Female	Right	A	15/11/2016	13:22:02	5	Prova	translater	pulter	4	554	1
17	20	Female	Right	A	15/11/2016	13:22:02	6	Prova2	escape	exat	4	831	1
17	20	Female	Right	A	15/11/2016	13:22:02	7	Prova2	investigator	invest	4	621	2
17	20	Female	Right	A	15/11/2016	13:22:02	8	Prova2	examiner	exam	4	651	2
17	20	Female	Right	A	15/11/2016	13:22:02	9	Prova2	topic	top	4	564	2
17	20	Female	Right	A	15/11/2016	13:22:02	1	Warmup	unpack	pack	5	635	2
17	20	Female	Right	A	15/11/2016	13:22:02	2	Warmup	tartare	tariff	5	660	1
17	20	Female	Right	A	15/11/2016	13:22:02	3	Warmup	cowrie	sturms	5	687	1
17	20	Female	Right	A	15/11/2016	13:22:02	4	Warmup	cortex	newbie	5	614	1
17	20	Female	Right	A	15/11/2016	13:22:02	5	Warmup	pullma	pulm	5	1166	1
17	20	Female	Right	A	15/11/2016	13:22:02	1	TrialPrimaParte	mosaic	mip	2	818	1
17	20	Female	Right	A	15/11/2016	13:22:02	2	TrialPrimaParte	grossly	villa	0	977	1
17	20	Female	Right	A	15/11/2016	13:22:02	3	TrialPrimaParte	gluten	glut	1	782	1
17	20	Female	Right	A	15/11/2016	13:22:02	4	TrialPrimaParte	highlight	gylpo	2	604	1
17	20	Female	Right	A	15/11/2016	13:22:02	5	TrialPrimaParte	dragon	dron	2	592	1
17	20	Female	Right	A	15/11/2016	13:22:02	6	TrialPrimaParte	vigilant	vigan	2	1309	1
17	20	Female	Right	A	15/11/2016	13:22:02	7	TrialPrimaParte	moisture	stub	0	593	1
17	20	Female	Right	A	15/11/2016	13:22:02	8	TrialPrimaParte	olympic	olick	2	817	1
17	20	Female	Right	A	15/11/2016	13:22:02	9	TrialPrimaParte	plastic	spaxe	2	610	1
17	20	Female	Right	A	15/11/2016	13:22:02	10	TrialPrimaParte	organic	organ	1	679	2
17	20	Female	Right	A	15/11/2016	13:22:02	11	TrialPrimaParte	galaxy	gala	1	709	1
17	20	Female	Right	A	15/11/2016	13:22:02	12	TrialPrimaParte	religious	sisby	2	773	1
17	20	Female	Right	A	15/11/2016	13:22:02	13	TrialPrimaParte	equipment	agree	0	700	2
17	20	Female	Right	A	15/11/2016	13:22:02	14	TrialPrimaParte	monastery	fagor	2	748	1
17	20	Female	Right	A	15/11/2016	13:22:02	15	TrialPrimaParte	friendly	north	0	660	2
17	20	Female	Right	A	15/11/2016	13:22:02	16	TrialPrimaParte	clanger	spant	2	1139	2
17	20	Female	Right	A	15/11/2016	13:22:02	17	TrialPrimaParte	tract	trep	2	723	1
17	20	Female	Right	A	15/11/2016	13:22:02	18	TrialPrimaParte	daring	dalig	2	785	1
17	20	Female	Right	A	15/11/2016	13:22:02	19	TrialPrimaParte	genetic	genth	2	719	1
17	20	Female	Right	A	15/11/2016	13:22:02	20	TrialPrimaParte	unspoilt	nalky	2	983	2
17	20	Female	Right	A	15/11/2016	13:22:02	21	TrialPrimaParte	traffic	trepy	2	599	1
17	20	Female	Right	A	15/11/2016	13:22:02	22	TrialPrimaParte	obviously	secret	0	575	2
17	20	Female	Right	A	15/11/2016	13:22:02	23	TrialPrimaParte	cousin	coul	2	1193	1
17	20	Female	Right	A	15/11/2016	13:22:02	24	TrialPrimaParte	gaseous	stilt	0	893	2
17	20	Female	Right	A	15/11/2016	13:22:02	25	TrialPrimaParte	missive	float	0	559	2
17	20	Female	Right	A	15/11/2016	13:22:02	26	TrialPrimaParte	centimetres	censar	2	796	1
17	20	Female	Right	A	15/11/2016	13:22:02	27	TrialPrimaParte	criminal	huare	2	735	1
17	20	Female	Right	A	15/11/2016	13:22:02	28	TrialPrimaParte	gravel	flixy	2	850	1
17	20	Female	Right	A	15/11/2016	13:22:02	29	TrialPrimaParte	vicarage	erupt	0	852	2
17	20	Female	Right	A	15/11/2016	13:22:02	30	TrialPrimaParte	alcoholic	fruit	0	591	2
17	20	Female	Right	A	15/11/2016	13:22:02	31	TrialPrimaParte	masonry	dream	0	542	2
17	20	Female	Right	A	15/11/2016	13:22:02	32	TrialPrimaParte	addition	employ	0	882	2
17	20	Female	Right	A	15/11/2016	13:22:02	33	TrialPrimaParte	paternal	siter	2	546	2
17	20	Female	Right	A	15/11/2016	13:22:02	34	TrialPrimaParte	fixture	strul	2	1259	1
17	20	Female	Right	A	15/11/2016	13:22:02	35	TrialPrimaParte	trolley	troll	1	601	2
17	20	Female	Right	A	15/11/2016	13:22:02	36	TrialPrimaParte	stunt	stun	1	1366	2
17	20	Female	Right	A	15/11/2016	13:22:02	37	TrialPrimaParte	passel	turp	2	754	1
17	20	Female	Right	A	15/11/2016	13:22:02	38	TrialPrimaParte	inherent	inpock	2	939	1
17	20	Female	Right	A	15/11/2016	13:22:02	39	TrialPrimaParte	sensuous	secly	2	711	1
17	20	Female	Right	A	15/11/2016	13:22:02	40	TrialPrimaParte	bomber	bomb	1	834	2
17	20	Female	Right	A	15/11/2016	13:22:02	41	TrialPrimaParte	vengeful	cherb	2	594	1
17	20	Female	Right	A	15/11/2016	13:22:02	42	TrialPrimaParte	timidly	arse	0	1028	2
17	20	Female	Right	A	15/11/2016	13:22:02	43	TrialPrimaParte	brandy	brand	1	554	2
17	20	Female	Right	A	15/11/2016	13:22:02	44	TrialPrimaParte	freeze	free	1	542	2
17	20	Female	Right	A	15/11/2016	13:22:02	45	TrialPrimaParte	neutron	whese	2	539	2
17	20	Female	Right	A	15/11/2016	13:22:02	46	TrialPrimaParte	viewer	view	1	555	2
17	20	Female	Right	A	15/11/2016	13:22:02	47	TrialPrimaParte	analogy	anopy	2	636	1
17	20	Female	Right	A	15/11/2016	13:22:02	48	TrialPrimaParte	tendency	critic	0	606	2
17	20	Female	Right	A	15/11/2016	13:22:02	49	TrialPrimaParte	fatal	fids	2	554	1
17	20	Female	Right	A	15/11/2016	13:22:02	50	TrialPrimaParte	marshy	marsh	1	1101	1
17	20	Female	Right	A	15/11/2016	13:22:02	51	TrialPrimaParte	planet	plan	1	441	2
17	20	Female	Right	A	15/11/2016	13:22:02	52	TrialPrimaParte	farcical	farxy	2	569	1
17	20	Female	Right	A	15/11/2016	13:22:02	53	TrialPrimaParte	united	unit	1	633	2
17	20	Female	Right	A	15/11/2016	13:22:02	54	TrialPrimaParte	socialiser	flepity	2	560	1
17	20	Female	Right	A	15/11/2016	13:22:02	55	TrialPrimaParte	watcher	angel	0	700	2
17	20	Female	Right	A	15/11/2016	13:22:02	56	TrialPrimaParte	illicit	ilkis	2	579	1
17	20	Female	Right	A	15/11/2016	13:22:02	57	TrialPrimaParte	twitch	twit	1	618	2
17	20	Female	Right	A	15/11/2016	13:22:02	58	TrialPrimaParte	crikey	brize	2	522	1
17	20	Female	Right	A	15/11/2016	13:22:02	59	TrialPrimaParte	murderous	invent	0	556	2
17	20	Female	Right	A	15/11/2016	13:22:02	60	TrialPrimaParte	public	pub	1	474	2
17	20	Female	Right	A	15/11/2016	13:22:02	61	TrialPrimaParte	snobby	snool	2	872	1
17	20	Female	Right	A	15/11/2016	13:22:02	62	TrialPrimaParte	sufferer	gloss	0	610	2
17	20	Female	Right	A	15/11/2016	13:22:02	63	TrialPrimaParte	service	count	0	530	2
17	20	Female	Right	A	15/11/2016	13:22:02	64	TrialPrimaParte	hydration	povic	2	661	1
17	20	Female	Right	A	15/11/2016	13:22:02	65	TrialPrimaParte	tamponade	ruffy	2	680	1
17	20	Female	Right	A	15/11/2016	13:22:02	66	TrialPrimaParte	trumpet	trump	1	515	2
17	20	Female	Right	A	15/11/2016	13:22:02	67	TrialPrimaParte	rebound	cous	2	868	2
17	20	Female	Right	A	15/11/2016	13:22:02	68	TrialPrimaParte	advisory	advock	2	858	1
17	20	Female	Right	A	15/11/2016	13:22:02	69	TrialPrimaParte	dusty	dusy	2	774	1
17	20	Female	Right	A	15/11/2016	13:22:02	70	TrialPrimaParte	boarder	board	1	574	2
17	20	Female	Right	A	15/11/2016	13:22:02	71	TrialPrimaParte	creamy	cream	1	442	2
17	20	Female	Right	A	15/11/2016	13:22:02	72	TrialPrimaParte	coaster	coast	1	480	2
17	20	Female	Right	A	15/11/2016	13:22:02	73	TrialPrimaParte	existent	gruel	0	925	2
17	20	Female	Right	A	15/11/2016	13:22:02	74	TrialPrimaParte	button	butt	1	459	2
17	20	Female	Right	A	15/11/2016	13:22:02	75	TrialPrimaParte	amateurish	inhibit	0	710	2
17	20	Female	Right	A	15/11/2016	13:22:02	76	TrialSecondaParte	tufted	tuft	1	695	1
17	20	Female	Right	A	15/11/2016	13:22:02	77	TrialSecondaParte	moulder	moure	2	747	1
17	20	Female	Right	A	15/11/2016	13:22:02	78	TrialSecondaParte	smelly	thuly	2	1093	1
17	20	Female	Right	A	15/11/2016	13:22:02	79	TrialSecondaParte	pottage	posch	2	870	1
17	20	Female	Right	A	15/11/2016	13:22:02	80	TrialSecondaParte	wearily	diet	0	505	2
17	20	Female	Right	A	15/11/2016	13:22:02	81	TrialSecondaParte	summit	sutty	2	922	1
17	20	Female	Right	A	15/11/2016	13:22:02	82	TrialSecondaParte	reliable	blidar	2	602	1
17	20	Female	Right	A	15/11/2016	13:22:02	83	TrialSecondaParte	content	conly	2	807	1
17	20	Female	Right	A	15/11/2016	13:22:02	84	TrialSecondaParte	nymphet	nymph	1	486	1
17	20	Female	Right	A	15/11/2016	13:22:02	85	TrialSecondaParte	geisha	crove	2	929	1
17	20	Female	Right	A	15/11/2016	13:22:02	86	TrialSecondaParte	supplant	plosy	2	598	1
17	20	Female	Right	A	15/11/2016	13:22:02	87	TrialSecondaParte	snobbish	green	0	538	2
17	20	Female	Right	A	15/11/2016	13:22:02	88	TrialSecondaParte	muffin	mufir	2	623	1
17	20	Female	Right	A	15/11/2016	13:22:02	89	TrialSecondaParte	vivacious	vicis	2	536	1
17	20	Female	Right	A	15/11/2016	13:22:02	90	TrialSecondaParte	ability	colon	0	655	2
17	20	Female	Right	A	15/11/2016	13:22:02	91	TrialSecondaParte	halogen	haly	2	660	1
17	20	Female	Right	A	15/11/2016	13:22:02	92	TrialSecondaParte	difference	difrol	2	597	1
17	20	Female	Right	A	15/11/2016	13:22:02	93	TrialSecondaParte	anxiously	legend	0	557	2
17	20	Female	Right	A	15/11/2016	13:22:02	94	TrialSecondaParte	mimicry	quiet	0	496	2
17	20	Female	Right	A	15/11/2016	13:22:02	95	TrialSecondaParte	education	educon	2	679	1
17	20	Female	Right	A	15/11/2016	13:22:02	96	TrialSecondaParte	forceps	force	1	546	2
17	20	Female	Right	A	15/11/2016	13:22:02	97	TrialSecondaParte	sight	sigh	1	514	2
17	20	Female	Right	A	15/11/2016	13:22:02	98	TrialSecondaParte	swotting	chuly	2	632	1
17	20	Female	Right	A	15/11/2016	13:22:02	99	TrialSecondaParte	ample	amp	1	619	1
17	20	Female	Right	A	15/11/2016	13:22:02	100	TrialSecondaParte	toaster	toast	1	485	2
17	20	Female	Right	A	15/11/2016	13:22:02	101	TrialSecondaParte	scanner	rast	2	510	2
17	20	Female	Right	A	15/11/2016	13:22:02	102	TrialSecondaParte	trashy	rell	2	1040	2
17	20	Female	Right	A	15/11/2016	13:22:02	103	TrialSecondaParte	gastric	waser	2	954	1
17	20	Female	Right	A	15/11/2016	13:22:02	104	TrialSecondaParte	classic	clals	2	683	1
17	20	Female	Right	A	15/11/2016	13:22:02	105	TrialSecondaParte	foundry	brisk	0	593	1
17	20	Female	Right	A	15/11/2016	13:22:02	106	TrialSecondaParte	rabbit	rabbi	1	644	1
17	20	Female	Right	A	15/11/2016	13:22:02	107	TrialSecondaParte	ceramic	cerbs	2	571	1
17	20	Female	Right	A	15/11/2016	13:22:02	108	TrialSecondaParte	friar	blyr	2	520	1
17	20	Female	Right	A	15/11/2016	13:22:02	109	TrialSecondaParte	putty	putt	1	626	1
17	20	Female	Right	A	15/11/2016	13:22:02	110	TrialSecondaParte	shovel	shove	1	415	1
17	20	Female	Right	A	15/11/2016	13:22:02	111	TrialSecondaParte	situation	govern	0	769	2
17	20	Female	Right	A	15/11/2016	13:22:02	112	TrialSecondaParte	crush	bemp	2	583	1
17	20	Female	Right	A	15/11/2016	13:22:02	113	TrialSecondaParte	snobbery	snotty	2	597	1
17	20	Female	Right	A	15/11/2016	13:22:02	114	TrialSecondaParte	abstract	fewtu	2	526	1
17	20	Female	Right	A	15/11/2016	13:22:02	115	TrialSecondaParte	fisher	fims	2	511	1
17	20	Female	Right	A	15/11/2016	13:22:02	116	TrialSecondaParte	starter	disc	0	596	1
17	20	Female	Right	A	15/11/2016	13:22:02	117	TrialSecondaParte	risky	risk	1	947	2
17	20	Female	Right	A	15/11/2016	13:22:02	118	TrialSecondaParte	finally	teach	0	560	2
17	20	Female	Right	A	15/11/2016	13:22:02	119	TrialSecondaParte	blush	blif	2	585	1
17	20	Female	Right	A	15/11/2016	13:22:02	120	TrialSecondaParte	yardage	yage	2	540	1
17	20	Female	Right	A	15/11/2016	13:22:02	121	TrialSecondaParte	griffin	spoff	2	689	1
17	20	Female	Right	A	15/11/2016	13:22:02	122	TrialSecondaParte	extremism	liquid	0	546	2
17	20	Female	Right	A	15/11/2016	13:22:02	123	TrialSecondaParte	opposition	nunfy	2	555	1
17	20	Female	Right	A	15/11/2016	13:22:02	124	TrialSecondaParte	benignly	basil	0	689	2
17	20	Female	Right	A	15/11/2016	13:22:02	125	TrialSecondaParte	lively	licey	2	598	1
17	20	Female	Right	A	15/11/2016	13:22:02	126	TrialSecondaParte	swivel	quat	2	864	1
